name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
ENST00000604411.1,chrX,+,73792204,73829231,73792204,73792204,1,"73792204,","73829231,",0,TSIX,none,none,"-1,"
ENST00000706914.1,chrX,+,73809316,73820983,73809316,73809316,5,"73809316,73815195,73816266,73818787,73820789,","73809590,73815253,73816362,73819176,73820983,",0,TSIX,none,none,"-1,-1,-1,-1,-1,"
ENST00000669898.1,chrX,-,73820648,73843533,73820648,73820648,7,"73820648,73826114,73829067,73831065,73833237,73837439,73841381,","73821029,73827984,73829231,73831274,73833374,73837503,73843533,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000434839.3,chrX,-,73820650,73851093,73820650,73820650,6,"73820650,73826114,73829067,73831065,73833237,73850929,","73821029,73827928,73829231,73831274,73833374,73851093,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000650627.1,chrX,-,73820650,73851592,73820650,73820650,8,"73820650,73822070,73826114,73829067,73831065,73833237,73837439,73841381,","73821029,73822216,73827984,73829231,73831274,73833374,73837503,73851592,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000416330.2,chrX,-,73820652,73826889,73820652,73820652,4,"73820652,73822070,73826114,73826737,","73821029,73822216,73826347,73826889,",0,XIST,none,none,"-1,-1,-1,-1,"
ENST00000421322.3,chrX,-,73820652,73841895,73820652,73820652,7,"73820652,73826737,73829067,73831065,73833237,73837439,73841381,","73821029,73827984,73829231,73831274,73833374,73837503,73841895,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000417942.5,chrX,-,73820655,73826301,73820655,73820655,3,"73820655,73822070,73826114,","73821029,73822233,73826301,",0,XIST,none,none,"-1,-1,-1,"
ENST00000666954.1,chrX,-,73820655,73826792,73820655,73820655,3,"73820655,73826114,73826737,","73821029,73826347,73826792,",0,XIST,none,none,"-1,-1,-1,"
ENST00000648829.1,chrX,-,73820655,73830641,73820655,73820655,5,"73820655,73822070,73826114,73829067,73830622,","73821029,73822216,73827984,73829231,73830641,",0,XIST,none,none,"-1,-1,-1,-1,-1,"
ENST00000429829.6,chrX,-,73820655,73852723,73820655,73820655,6,"73820655,73829067,73831065,73833237,73837439,73841381,","73827984,73829231,73831274,73833374,73837503,73852723,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000647696.1,chrX,-,73820671,73838873,73820671,73820671,7,"73820671,73822070,73826114,73829067,73831065,73833237,73837439,","73821029,73822216,73827984,73829231,73831274,73833374,73838873,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000647913.2,chrX,-,73820671,73841474,73820671,73820671,6,"73820671,73826737,73829067,73831065,73833237,73837439,","73821029,73827984,73829231,73831274,73833374,73841474,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000650366.1,chrX,-,73820683,73846270,73820683,73820683,5,"73820683,73829067,73833237,73837439,73841381,","73827984,73829231,73833374,73837503,73846270,",0,XIST,none,none,"-1,-1,-1,-1,-1,"
ENST00000648607.1,chrX,-,73820702,73844208,73820702,73820702,6,"73820702,73826114,73829067,73831065,73837439,73841381,","73821029,73827984,73829231,73831274,73837503,73844208,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000650548.1,chrX,-,73820716,73842684,73820716,73820716,7,"73820716,73822066,73826114,73829067,73831065,73837439,73841381,","73821029,73822216,73827984,73829231,73831274,73837503,73842684,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000650186.1,chrX,-,73820766,73847000,73820766,73820766,7,"73820766,73826114,73829067,73831065,73833237,73837439,73841381,","73821029,73827984,73829231,73831206,73833374,73837503,73847000,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000635841.2,chrX,-,73820847,73850624,73820847,73820847,8,"73820847,73826114,73829067,73831065,73833237,73837439,73841291,73850501,","73821029,73827984,73829231,73831274,73833374,73837503,73841321,73850624,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000650637.1,chrX,-,73820891,73851867,73820891,73820891,8,"73820891,73826114,73829067,73831065,73833237,73837439,73841381,73850501,","73821029,73827984,73829231,73831206,73833374,73837503,73841473,73851867,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,-1,"
ENST00000619444.1,chrX,-,73821656,73821724,73821656,73821656,1,"73821656,","73821724,",0,ENSG00000274655,none,none,"-1,"
ENST00000648970.1,chrX,-,73821680,73851715,73821680,73821680,7,"73821680,73829067,73831065,73833237,73837439,73841381,73850501,","73827984,73829231,73831274,73833374,73837503,73841473,73851715,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000649757.1,chrX,-,73823336,73829691,73823336,73823336,2,"73823336,73829067,","73827984,73829691,",0,XIST,none,none,"-1,-1,"
ENST00000648991.1,chrX,-,73823350,73844083,73823350,73823350,5,"73823350,73829067,73831065,73837439,73841381,","73827928,73829231,73831274,73837503,73844083,",0,XIST,none,none,"-1,-1,-1,-1,-1,"
ENST00000648091.1,chrX,-,73824623,73830651,73824623,73824623,4,"73824623,73826114,73829067,73830622,","73824782,73827928,73829231,73830651,",0,XIST,none,none,"-1,-1,-1,-1,"
ENST00000648927.2,chrX,-,73825958,73841639,73825958,73825958,7,"73825958,73829067,73830622,73831065,73833237,73837439,73841291,","73827928,73829231,73830790,73831274,73833374,73837503,73841639,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000649353.1,chrX,-,73827184,73832226,73827184,73827184,3,"73827184,73829067,73831065,","73827928,73829231,73832226,",0,XIST,none,none,"-1,-1,-1,"
ENST00000665247.1,chrX,-,73827489,73842991,73827489,73827489,6,"73827489,73829067,73831065,73833237,73837439,73841381,","73827928,73829231,73831206,73833374,73837503,73842991,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000666309.1,chrX,-,73827489,73844793,73827489,73827489,6,"73827489,73829067,73831065,73833237,73837439,73841381,","73827928,73829231,73831274,73833374,73837503,73844793,",0,XIST,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000433732.2,chrX,-,73827600,73829470,73827600,73827600,3,"73827600,73829067,73829435,","73827984,73829231,73829470,",0,XIST,none,none,"-1,-1,-1,"
ENST00000602587.5,chrX,-,73827746,73831397,73827746,73827746,4,"73827746,73829067,73831065,73831369,","73827928,73829231,73831274,73831397,",0,XIST,none,none,"-1,-1,-1,-1,"
ENST00000445814.2,chrX,-,73827887,73833046,73827887,73827887,4,"73827887,73829067,73831065,73832877,","73827928,73829231,73831274,73833046,",0,XIST,none,none,"-1,-1,-1,-1,"
ENST00000602495.1,chrX,-,73829137,73833761,73829137,73829137,3,"73829137,73831065,73833237,","73829231,73831274,73833761,",0,XIST,none,none,"-1,-1,-1,"
ENST00000602863.2,chrX,-,73831117,73841639,73831117,73831117,4,"73831117,73833237,73837439,73841291,","73831274,73833374,73837503,73841639,",0,XIST,none,none,"-1,-1,-1,-1,"
ENST00000615964.1,chrX,-,73831144,73831270,73831144,73831144,1,"73831144,","73831270,",0,ENSG00000277577,none,none,"-1,"
ENST00000618930.1,chrX,+,73850486,73850571,73850486,73850486,1,"73850486,","73850571,",0,ENSG00000278039,none,none,"-1,"
ENST00000651392.1,chrX,-,73940434,74007433,73940434,73940434,2,"73940434,74003516,","73940525,74007433,",0,FTX,none,none,"-1,-1,"
ENST00000664637.1,chrX,+,73944181,74007534,73944181,73944181,5,"73944181,73994839,73998767,73998953,74004269,","73944662,73994961,73998844,74000496,74007534,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000639185.1,chrX,+,73944183,74012945,73944183,73944183,6,"73944183,73944583,73998767,73999354,74004269,74010546,","73944465,73944662,73998844,74000496,74009948,74012945,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000655090.1,chrX,+,73944196,74007672,73944196,73944196,5,"73944196,73944583,73994839,73998767,74004269,","73944465,73944662,73994961,73998844,74007672,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000660546.1,chrX,+,73944235,74004677,73944235,73944235,6,"73944235,73944583,73946998,73994839,73998767,74004269,","73944465,73944662,73947374,73994961,73998844,74004677,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000640437.1,chrX,+,73944235,74032804,73944235,73944235,4,"73944235,73944583,73994839,74031615,","73944465,73944662,73994961,74032804,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000660840.1,chrX,+,73944310,74007529,73944310,73944310,4,"73944310,73944583,73998767,74004269,","73944465,73944662,73998844,74007529,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000667886.1,chrX,+,73944310,74007534,73944310,73944310,5,"73944310,73944583,73994839,73998767,74004269,","73944465,73944662,73994961,74000496,74007534,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000669168.1,chrX,+,73944316,73945726,73944316,73944316,2,"73944316,73944583,","73944465,73945726,",0,JPX,none,none,"-1,-1,"
ENST00000656624.1,chrX,+,73944316,73995806,73944316,73944316,3,"73944316,73944583,73994839,","73944465,73944662,73995806,",0,JPX,none,none,"-1,-1,-1,"
ENST00000659254.1,chrX,+,73944316,74000495,73944316,73944316,6,"73944316,73944583,73984443,73994839,73998767,73998953,","73944465,73944662,73984541,73994961,73998844,74000495,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000657910.1,chrX,+,73944316,74000496,73944316,73944316,4,"73944316,73944583,73946998,73999354,","73944465,73944662,73947374,74000496,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000662120.1,chrX,+,73944316,74000496,73944316,73944316,4,"73944316,73944583,73994839,73999354,","73944465,73944662,73994961,74000496,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000671207.1,chrX,+,73944316,74000496,73944316,73944316,4,"73944316,73944583,73994839,73998953,","73944465,73944662,73994961,74000496,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000670506.1,chrX,+,73944316,74004545,73944316,73944316,7,"73944316,73944583,73994839,73998767,73998953,73999185,74004269,","73944465,73944662,73994961,73998844,73999051,74000496,74004545,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000657179.1,chrX,+,73944316,74007534,73944316,73944316,5,"73944316,73944583,73998767,73998953,74004269,","73944465,73944662,73998844,74000496,74007534,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000666493.1,chrX,+,73944317,73947704,73944317,73944317,3,"73944317,73944583,73946998,","73944414,73944662,73947704,",0,JPX,none,none,"-1,-1,-1,"
ENST00000667573.1,chrX,+,73944317,74004551,73944317,73944317,5,"73944317,73944583,73946998,73998767,74004269,","73944465,73944662,73947374,73998844,74004551,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000660856.1,chrX,+,73944321,74007656,73944321,73944321,6,"73944321,73944583,73994839,73998767,73998953,74004269,","73944465,73944662,73994961,73998844,74000496,74007656,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000668590.1,chrX,+,73944323,74007534,73944323,73944323,4,"73944323,73944583,73999354,74004269,","73944465,73944662,74000496,74007534,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000660836.1,chrX,+,73944323,74007684,73944323,73944323,4,"73944323,73944583,73994839,74004269,","73944465,73944662,73994961,74007684,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000654137.1,chrX,+,73944324,73999669,73944324,73944324,7,"73944324,73944583,73946998,73994839,73998767,73998953,73999185,","73944465,73944662,73947374,73994961,73998844,73999051,73999669,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000414209.6,chrX,+,73944324,74000495,73944324,73944324,5,"73944324,73944583,73962730,73998767,73998953,","73944465,73944662,73962801,73998844,74000495,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000658649.1,chrX,+,73944324,74000496,73944324,73944324,5,"73944324,73944583,73994839,73998767,73999354,","73944465,73944662,73994961,73998844,74000496,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000670994.1,chrX,+,73944325,74000320,73944325,73944325,6,"73944325,73944583,73962734,73994839,73998767,73998953,","73944465,73944662,73962801,73994961,73998844,74000320,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000653479.1,chrX,+,73944326,73968480,73944326,73944326,4,"73944326,73946998,73962730,73966510,","73944662,73947374,73962801,73968480,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000602772.5,chrX,+,73944327,74070408,73944327,73944327,5,"73944327,73944583,73994839,74062035,74069168,","73944465,73944662,73994961,74062148,74070408,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000614715.1,chrX,+,73944331,73944466,73944331,73944331,1,"73944331,","73944466,",0,ENSG00000274430,none,none,"-1,"
ENST00000667645.1,chrX,+,73944332,73945696,73944332,73944332,1,"73944332,","73945696,",0,JPX,none,none,"-1,"
ENST00000655879.1,chrX,+,73944332,74000384,73944332,73944332,6,"73944332,73944583,73946998,73994839,73998767,73999354,","73944465,73944662,73947374,73994961,73998844,74000384,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000602895.6,chrX,+,73944338,73999446,73944338,73944338,5,"73944338,73944583,73962734,73998767,73998953,","73944465,73944662,73962801,73998844,73999446,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000654995.1,chrX,+,73944338,73999669,73944338,73944338,3,"73944338,73994839,73998953,","73944662,73994961,73999669,",0,JPX,none,none,"-1,-1,-1,"
ENST00000663027.1,chrX,+,73944338,73999990,73944338,73944338,6,"73944338,73944583,73946998,73994839,73998767,73998953,","73944465,73944662,73947374,73994961,73998844,73999990,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000670503.1,chrX,+,73944338,74000496,73944338,73944338,4,"73944338,73944583,73994839,73999608,","73944465,73944662,73994961,74000496,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000670685.1,chrX,+,73944338,74004543,73944338,73944338,5,"73944338,73944583,73962734,73999354,74004269,","73944465,73944662,73962801,74000496,74004543,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000602985.6,chrX,+,73944338,74004548,73944338,73944338,5,"73944338,73944583,73962730,73998767,74004269,","73944465,73944662,73962801,73998844,74004548,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000657096.1,chrX,+,73944338,74004553,73944338,73944338,3,"73944338,73998767,74004269,","73944465,73998844,74004553,",0,JPX,none,none,"-1,-1,-1,"
ENST00000657372.1,chrX,+,73944338,74007534,73944338,73944338,6,"73944338,73944583,73946998,73998767,73998953,74004269,","73944465,73944662,73947374,73998844,74000496,74007534,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000602737.6,chrX,+,73944340,73947842,73944340,73944340,2,"73944340,73946998,","73944662,73947842,",0,JPX,none,none,"-1,-1,"
ENST00000602938.6,chrX,+,73944340,73999669,73944340,73944340,6,"73944340,73944583,73994839,73997043,73998767,73998953,","73944465,73944662,73994961,73997166,73998844,73999669,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000662543.1,chrX,+,73944340,73999810,73944340,73944340,6,"73944340,73944583,73962730,73994839,73998767,73999354,","73944465,73944662,73962801,73994961,73998844,73999810,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000661546.1,chrX,+,73944340,73999869,73944340,73944340,5,"73944340,73944583,73946998,73994839,73999354,","73944465,73944662,73947374,73994961,73999869,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000665345.1,chrX,+,73944340,73999950,73944340,73944340,3,"73944340,73994839,73998953,","73944465,73994961,73999950,",0,JPX,none,none,"-1,-1,-1,"
ENST00000670192.1,chrX,+,73944340,74000201,73944340,73944340,3,"73944340,73944583,73998953,","73944465,73944662,74000201,",0,JPX,none,none,"-1,-1,-1,"
ENST00000670464.1,chrX,+,73944340,74000201,73944340,73944340,5,"73944340,73944583,73998767,73998953,73999185,","73944465,73944662,73998844,73999051,74000201,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000667057.1,chrX,+,73944340,74000205,73944340,73944340,6,"73944340,73944583,73962730,73994839,73998767,73998953,","73944465,73944662,73962801,73994961,73998844,74000205,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000671476.1,chrX,+,73944340,74000210,73944340,73944340,7,"73944340,73944583,73984443,73994839,73998767,73998953,73999185,","73944465,73944662,73984541,73994961,73998844,73999051,74000210,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000671336.1,chrX,+,73944340,74000320,73944340,73944340,5,"73944340,73944583,73984443,73998767,73998953,","73944465,73944662,73984541,73998844,74000320,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000665032.1,chrX,+,73944340,74000495,73944340,73944340,3,"73944340,73998767,73998953,","73944465,73998844,74000495,",0,JPX,none,none,"-1,-1,-1,"
ENST00000660087.1,chrX,+,73944340,74004542,73944340,73944340,4,"73944340,73944583,73946998,74004269,","73944465,73944662,73947374,74004542,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000654374.1,chrX,+,73944340,74004551,73944340,73944340,4,"73944340,73994839,73998767,74004269,","73944465,73994961,73998844,74004551,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000698366.1,chrX,+,73944341,73950927,73944341,73944341,4,"73944341,73944583,73946998,73949014,","73944465,73944662,73947374,73950927,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000653808.1,chrX,+,73944341,73999647,73944341,73944341,6,"73944341,73944583,73994845,73997043,73998767,73998953,","73944465,73944662,73994961,73997166,73998844,73999647,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000657638.1,chrX,+,73944341,73999669,73944341,73944341,3,"73944341,73994839,73999354,","73944465,73994961,73999669,",0,JPX,none,none,"-1,-1,-1,"
ENST00000653069.1,chrX,+,73944341,73999695,73944341,73944341,5,"73944341,73944583,73994839,73998767,73999092,","73944465,73944662,73994961,73998844,73999695,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000656263.1,chrX,+,73944341,73999810,73944341,73944341,5,"73944341,73944583,73962734,73994839,73998953,","73944465,73944662,73962801,73994961,73999810,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000655994.1,chrX,+,73944341,73999950,73944341,73944341,7,"73944341,73944583,73994839,73997043,73998767,73998953,73999185,","73944465,73944662,73994961,73997166,73998844,73999051,73999950,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000659373.1,chrX,+,73944341,73999950,73944341,73944341,6,"73944341,73944583,73994839,73997040,73998767,73998953,","73944465,73944662,73994961,73997166,73998844,73999950,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000662239.1,chrX,+,73944341,73999950,73944341,73944341,6,"73944341,73944583,73962734,73994863,73998767,73998953,","73944465,73944662,73962801,73994961,73998844,73999950,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000670805.1,chrX,+,73944341,73999950,73944341,73944341,3,"73944341,73998767,73998953,","73944662,73998844,73999950,",0,JPX,none,none,"-1,-1,-1,"
ENST00000654196.1,chrX,+,73944341,74000205,73944341,73944341,5,"73944341,73944583,73994839,73998767,73999608,","73944465,73944662,73994961,73998844,74000205,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000661130.1,chrX,+,73944341,74000384,73944341,73944341,6,"73944341,73944583,73984443,73998767,73998953,73999185,","73944465,73944662,73984541,73998844,73999051,74000384,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000659849.1,chrX,+,73944341,74000495,73944341,73944341,5,"73944341,73944583,73962730,73998767,73999354,","73944465,73944662,73962801,73998844,74000495,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000667937.1,chrX,+,73944341,74000495,73944341,73944341,5,"73944341,73944583,73962734,73994839,73999354,","73944465,73944662,73962801,73994961,74000495,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
ENST00000671021.1,chrX,+,73944341,74004529,73944341,73944341,7,"73944341,73944583,73946998,73962730,73994839,73998767,74004269,","73944465,73944662,73947374,73962801,73994961,73998844,74004529,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,-1,"
ENST00000602920.6,chrX,+,73944341,74004549,73944341,73944341,6,"73944341,73944583,73962730,73994839,73998767,74004269,","73944465,73944662,73962801,73994961,73998844,74004549,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000663470.1,chrX,+,73944341,74004551,73944341,73944341,4,"73944341,73994839,73998767,74004269,","73944414,73994961,73998844,74004551,",0,JPX,none,none,"-1,-1,-1,-1,"
ENST00000667294.1,chrX,+,73944341,74004633,73944341,73944341,6,"73944341,73944583,73984443,73994839,73998767,74004269,","73944465,73944662,73984541,73994961,73998844,74004633,",0,JPX,none,none,"-1,-1,-1,-1,-1,-1,"
ENST00000602294.6,chrX,+,73944341,74004673,73944341,73944341,5,"73944341,73944583,73994863,73998767,74004269,","73944465,73944662,73994961,73998844,74004673,",0,JPX,none,none,"-1,-1,-1,-1,-1,"
